"iso3","country_name","disaggregation","category","subject","grade_band","is_africa","income_level","income_level_code","Region_Code","Region","n_unweighted","pct_weighted","n_weighted","pct_unweighted","pct_weighted_loess_span1"
"NGA","Nigeria","Area","Urban","numeracy","Early Primary (1-3)",TRUE,"Lower middle income","LMC","UNICEF_AFRICA","Africa",1272,25.497194646488,1270,22.2834645669291,25.497194646488
"NGA","Nigeria","Area","Urban","numeracy","End of Primary (4-6)",TRUE,"Lower middle income","LMC","UNICEF_AFRICA","Africa",1110,45.1662621842138,1107,40.0180668473351,45.1662621842138
"NGA","Nigeria","Area","Urban","numeracy","Lower Secondary (7-9)",TRUE,"Lower middle income","LMC","UNICEF_AFRICA","Africa",917,66.0152179508402,914,61.4879649890591,66.0152179508402
"NGA","Nigeria","Area","Urban","reading","Early Primary (1-3)",TRUE,"Lower middle income","LMC","UNICEF_AFRICA","Africa",1272,27.5206261006606,1272,24.2138364779874,27.5206261006606
"NGA","Nigeria","Area","Urban","reading","End of Primary (4-6)",TRUE,"Lower middle income","LMC","UNICEF_AFRICA","Africa",1110,48.8982826033247,1110,44.8648648648649,48.8982826033247
"NGA","Nigeria","Area","Urban","reading","Lower Secondary (7-9)",TRUE,"Lower middle income","LMC","UNICEF_AFRICA","Africa",917,74.7758073740999,917,68.1570338058888,74.7758073740999
"NPL","Nepal","All","All","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1395,17.2234287692745,1395,14.7670250896057,17.2234287692745
"NPL","Nepal","All","All","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1603,36.0094407963026,1603,35.2464129756706,36.0094407963026
"NPL","Nepal","All","All","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1150,63.9401586241139,1150,61.4782608695652,63.9401586241139
"NPL","Nepal","All","All","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1395,16.9161842286448,1395,15.1971326164875,16.9161842286448
"NPL","Nepal","All","All","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1603,40.5215621511417,1603,42.6076107298815,40.5215621511417
"NPL","Nepal","All","All","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1150,68.4801830079086,1150,68.2608695652174,68.4801830079086
"NPL","Nepal","Sex","Female","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",685,12.2621038992749,685,11.8248175182482,12.2621038992749
"NPL","Nepal","Sex","Female","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",787,35.4866327394765,787,34.4345616264295,35.4866327394765
"NPL","Nepal","Sex","Female","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",598,63.8682749715152,598,60.7023411371237,63.8682749715152
"NPL","Nepal","Sex","Female","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",685,16.7360876938391,685,16.0583941605839,16.7360876938391
"NPL","Nepal","Sex","Female","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",787,41.0813549921875,787,44.0914866581957,41.0813549921875
"NPL","Nepal","Sex","Female","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",598,69.3847868424495,598,68.561872909699,69.3847868424495
"NPL","Nepal","Wealth","Fourth","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",264,21.9841866782815,264,21.5909090909091,21.9841866782815
"NPL","Nepal","Wealth","Fourth","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",296,48.9218153802078,296,46.6216216216216,48.9218153802078
"NPL","Nepal","Wealth","Fourth","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",188,70.6872759201718,188,72.3404255319149,70.6872759201718
"NPL","Nepal","Wealth","Fourth","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",264,19.2761761461184,264,19.6969696969697,19.2761761461184
"NPL","Nepal","Wealth","Fourth","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",296,46.4068514055925,296,46.2837837837838,46.4068514055925
"NPL","Nepal","Wealth","Fourth","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",188,66.6017053673512,188,69.6808510638298,66.6017053673512
"NPL","Nepal","Sex","Male","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",710,21.763641511221,710,17.6056338028169,21.763641511221
"NPL","Nepal","Sex","Male","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",816,36.5114803903873,816,36.0294117647059,36.5114803903873
"NPL","Nepal","Sex","Male","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",552,64.0198158163858,552,62.3188405797101,64.0198158163858
"NPL","Nepal","Sex","Male","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",710,17.0809943556835,710,14.3661971830986,17.0809943556835
"NPL","Nepal","Sex","Male","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",816,39.9840069872135,816,41.1764705882353,39.9840069872135
"NPL","Nepal","Sex","Male","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",552,67.4777547926905,552,67.9347826086957,67.4777547926905
"NPL","Nepal","Wealth","Middle","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",307,19.4795213646618,307,15.9609120521173,19.4795213646618
"NPL","Nepal","Wealth","Middle","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",282,35.8076460704889,282,37.5886524822695,35.8076460704889
"NPL","Nepal","Wealth","Middle","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",198,68.9425670102343,198,64.6464646464647,68.9425670102343
"NPL","Nepal","Wealth","Middle","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",307,14.962764357092,307,15.9609120521173,14.962764357092
"NPL","Nepal","Wealth","Middle","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",282,36.4555162680083,282,40.7801418439716,36.4555162680083
"NPL","Nepal","Wealth","Middle","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",198,66.9292772199322,198,65.6565656565657,66.9292772199322
"NPL","Nepal","Wealth","Poorest","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",381,3.74232018422707,381,4.46194225721785,3.74232018422707
"NPL","Nepal","Wealth","Poorest","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",492,18.560104994706,492,18.9024390243902,18.560104994706
"NPL","Nepal","Wealth","Poorest","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",347,47.5561397563777,347,49.8559077809798,47.5561397563777
"NPL","Nepal","Wealth","Poorest","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",381,9.4158372877015,381,8.9238845144357,9.4158372877015
"NPL","Nepal","Wealth","Poorest","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",492,31.4075482182904,492,35.3658536585366,31.4075482182904
"NPL","Nepal","Wealth","Poorest","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",347,64.2648696795139,347,65.1296829971182,64.2648696795139
"NPL","Nepal","Wealth","Richest","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",185,35.6226719864667,185,27.5675675675676,35.6226719864667
"NPL","Nepal","Wealth","Richest","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",206,54.3201990133719,206,60.6796116504854,54.3201990133719
"NPL","Nepal","Wealth","Richest","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",173,80.4054812983695,173,78.6127167630058,80.4054812983695
"NPL","Nepal","Wealth","Richest","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",185,34.48719320294,185,23.7837837837838,34.48719320294
"NPL","Nepal","Wealth","Richest","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",206,51.0536083757378,206,52.9126213592233,51.0536083757378
"NPL","Nepal","Wealth","Richest","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",173,77.9272430920589,173,75.7225433526012,77.9272430920589
"NPL","Nepal","Area","Rural","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",571,9.83865358890627,571,9.80735551663748,9.83865358890626
"NPL","Nepal","Area","Rural","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",698,27.9435648003337,698,27.6504297994269,27.9435648003337
"NPL","Nepal","Area","Rural","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",515,54.9906239802509,515,54.3689320388349,54.9906239802509
"NPL","Nepal","Area","Rural","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",571,10.6461335862891,571,11.7338003502627,10.6461335862891
"NPL","Nepal","Area","Rural","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",698,39.2656197929527,698,40.1146131805158,39.2656197929527
"NPL","Nepal","Area","Rural","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",515,65.856569270001,515,66.0194174757282,65.856569270001
"NPL","Nepal","Wealth","Second","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",258,10.9938842471019,258,12.4031007751938,10.9938842471019
"NPL","Nepal","Wealth","Second","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",327,33.1961076906648,327,31.4984709480122,33.1961076906648
"NPL","Nepal","Wealth","Second","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",244,57.2170994932829,244,54.9180327868853,57.2170994932829
"NPL","Nepal","Wealth","Second","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",258,11.6195291121829,258,12.7906976744186,11.6195291121829
"NPL","Nepal","Wealth","Second","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",327,43.4252202829487,327,45.2599388379205,43.4252202829487
"NPL","Nepal","Wealth","Second","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",244,67.708662211905,244,68.4426229508197,67.708662211905
"NPL","Nepal","Area","Urban","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",824,21.0708037826899,824,18.2038834951456,21.0708037826899
"NPL","Nepal","Area","Urban","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",905,40.4206217768649,905,41.1049723756906,40.4206217768649
"NPL","Nepal","Area","Urban","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",635,68.6744096839214,635,67.244094488189,68.6744096839214
"NPL","Nepal","Area","Urban","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",824,20.1828017742104,824,17.5970873786408,20.1828017742104
"NPL","Nepal","Area","Urban","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",905,41.2084297704672,905,44.5303867403315,41.2084297704672
"NPL","Nepal","Area","Urban","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",635,69.8680592063355,635,70.0787401574803,69.8680592063355
"NRU","Nauru","All","All","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",62,32.1637426900585,62,32.258064516129,32.1637426900585
"NRU","Nauru","All","All","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",59,56.0975609756098,59,61.0169491525424,56.0975609756098
"NRU","Nauru","All","All","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",30,57.1428571428571,30,66.6666666666667,57.1428571428571
"NRU","Nauru","All","All","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",62,25.7309941520468,62,25.8064516129032,25.7309941520468
"NRU","Nauru","All","All","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",59,50.609756097561,59,52.5423728813559,50.609756097561
"NRU","Nauru","All","All","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",30,55.952380952381,30,63.3333333333333,55.952380952381
"NRU","Nauru","Sex","Female","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",29,37.7777777777778,29,34.4827586206897,37.7777777777778
"NRU","Nauru","Sex","Female","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",33,57.1428571428571,33,60.6060606060606,57.1428571428571
"NRU","Nauru","Sex","Female","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,56.8181818181818,15,66.6666666666667,56.8181818181818
"NRU","Nauru","Sex","Female","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",29,34.4444444444444,29,41.3793103448276,34.4444444444444
"NRU","Nauru","Sex","Female","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",33,55.2380952380952,33,57.5757575757576,55.2380952380952
"NRU","Nauru","Sex","Female","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,56.8181818181818,15,66.6666666666667,56.8181818181818
"NRU","Nauru","Wealth","Fourth","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",9,6.89655172413793,9,11.1111111111111,6.89655172413792
"NRU","Nauru","Wealth","Fourth","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",12,63.6363636363636,12,83.3333333333333,63.6363636363636
"NRU","Nauru","Wealth","Fourth","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",2,50,2,50,50
"NRU","Nauru","Wealth","Fourth","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",9,10.3448275862069,9,22.2222222222222,10.3448275862069
"NRU","Nauru","Wealth","Fourth","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",12,78.7878787878788,12,66.6666666666667,78.7878787878788
"NRU","Nauru","Wealth","Fourth","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",2,100,2,100,100
"NRU","Nauru","Sex","Male","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",33,25.9259259259259,33,30.3030303030303,25.9259259259259
"NRU","Nauru","Sex","Male","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",26,54.2372881355932,26,61.5384615384615,54.2372881355932
"NRU","Nauru","Sex","Male","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,57.5,15,66.6666666666667,57.5
"NRU","Nauru","Sex","Male","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",33,16.0493827160494,33,12.1212121212121,16.0493827160494
"NRU","Nauru","Sex","Male","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",26,42.3728813559322,26,46.1538461538462,42.3728813559322
"NRU","Nauru","Sex","Male","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,55,15,60,55
"NRU","Nauru","Wealth","Middle","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",14,63.8888888888889,14,57.1428571428571,63.8888888888889
"NRU","Nauru","Wealth","Middle","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",9,57.1428571428571,9,55.5555555555556,57.1428571428571
"NRU","Nauru","Wealth","Middle","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",6,70.5882352941177,6,83.3333333333333,70.5882352941177
"NRU","Nauru","Wealth","Middle","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",14,44.4444444444444,14,28.5714285714286,44.4444444444444
"NRU","Nauru","Wealth","Middle","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",9,34.2857142857143,9,55.5555555555556,34.2857142857143
"NRU","Nauru","Wealth","Middle","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",6,58.8235294117647,6,66.6666666666667,58.8235294117647
"NRU","Nauru","Wealth","Poorest","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",8,4.76190476190476,8,12.5,4.76190476190476
"NRU","Nauru","Wealth","Poorest","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",14,57.8947368421053,14,57.1428571428571,57.8947368421053
"NRU","Nauru","Wealth","Poorest","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",10,46.1538461538462,10,50,46.1538461538462
"NRU","Nauru","Wealth","Poorest","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",8,4.76190476190476,8,12.5,4.76190476190476
"NRU","Nauru","Wealth","Poorest","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",14,39.4736842105263,14,42.8571428571429,39.4736842105263
"NRU","Nauru","Wealth","Poorest","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",10,34.6153846153846,10,40,34.6153846153846
"NRU","Nauru","Wealth","Richest","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,40.5405405405405,15,46.6666666666667,40.5405405405405
"NRU","Nauru","Wealth","Richest","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",9,73.3333333333333,9,77.7777777777778,73.3333333333333
"NRU","Nauru","Wealth","Richest","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",5,77.7777777777778,5,80,77.7777777777778
"NRU","Nauru","Wealth","Richest","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,56.7567567567568,15,53.3333333333333,56.7567567567568
"NRU","Nauru","Wealth","Richest","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",9,73.3333333333333,9,66.6666666666667,73.3333333333333
"NRU","Nauru","Wealth","Richest","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",5,100,5,100,100
"NRU","Nauru","Wealth","Second","numeracy","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",16,29.1666666666667,16,18.75,29.1666666666667
"NRU","Nauru","Wealth","Second","numeracy","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,41.8604651162791,15,40,41.8604651162791
"NRU","Nauru","Wealth","Second","numeracy","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",7,42.8571428571429,7,71.4285714285714,42.8571428571429
"NRU","Nauru","Wealth","Second","reading","Early Primary (1-3)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",16,6.25,16,6.25,6.25
"NRU","Nauru","Wealth","Second","reading","End of Primary (4-6)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",15,44.1860465116279,15,40,44.1860465116279
"NRU","Nauru","Wealth","Second","reading","Lower Secondary (7-9)",FALSE,"High income","HIC","UNICEF_EAPRO","East Asia and Pacific",7,38.0952380952381,7,57.1428571428571,38.0952380952381
"PAK","Pakistan","All","All","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",6033,5.88654809604506,6031,5.88625435251202,5.88654809604506
"PAK","Pakistan","All","All","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",4790,17.5252928726763,4790,17.6617954070981,17.5252928726763
"PAK","Pakistan","All","All","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2051,24.8938350189065,2051,25.5972696245734,24.8938350189065
"PAK","Pakistan","All","All","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",6033,20.3725293755459,6033,19.8740261892922,20.3725293755459
"PAK","Pakistan","All","All","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",4790,58.9057591048378,4790,57.5574112734864,58.9057591048378
"PAK","Pakistan","All","All","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2051,77.4102796331002,2051,76.3529985372989,77.4102796331002
"PAK","Pakistan","Sex","Female","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2926,5.590802200391,2925,5.53846153846154,5.590802200391
"PAK","Pakistan","Sex","Female","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2253,16.5237128514237,2253,16.5557035064359,16.5237128514237
"PAK","Pakistan","Sex","Female","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",985,24.7648265273096,985,25.0761421319797,24.7648265273096
"PAK","Pakistan","Sex","Female","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2926,22.3876129773814,2926,21.3943950786056,22.3876129773814
"PAK","Pakistan","Sex","Female","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2253,62.7500010440671,2253,61.9618286728806,62.7500010440671
"PAK","Pakistan","Sex","Female","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",985,80.2894037989725,985,78.8832487309645,80.2894037989725
"PAK","Pakistan","Wealth","Fourth","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1108,5.97262913281558,1108,5.86642599277978,5.97262913281558
"PAK","Pakistan","Wealth","Fourth","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1036,13.580608425659,1036,14.8648648648649,13.580608425659
"PAK","Pakistan","Wealth","Fourth","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",484,24.6242972077619,484,25,24.6242972077619
"PAK","Pakistan","Wealth","Fourth","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1108,24.6893849588036,1108,24.5487364620939,24.6893849588036
"PAK","Pakistan","Wealth","Fourth","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1036,59.8878642041001,1036,60.03861003861,59.8878642041001
"PAK","Pakistan","Wealth","Fourth","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",484,76.7086893586121,484,77.0661157024793,76.7086893586121
"PAK","Pakistan","Sex","Male","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",3107,6.16874194521622,3106,6.2137797810689,6.16874194521622
"PAK","Pakistan","Sex","Male","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2537,18.4764722593647,2537,18.6440677966102,18.4764722593647
"PAK","Pakistan","Sex","Male","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1066,25.0209275651837,1066,26.078799249531,25.0209275651837
"PAK","Pakistan","Sex","Male","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",3107,18.4493970682404,3107,18.4422272288381,18.4493970682404
"PAK","Pakistan","Sex","Male","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",2537,55.2549637490505,2537,53.6460386283011,55.2549637490505
"PAK","Pakistan","Sex","Male","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1066,74.5739142376138,1066,74.015009380863,74.5739142376138
"PAK","Pakistan","Wealth","Middle","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1228,6.23606759338532,1227,6.19396903015485,6.23606759338532
"PAK","Pakistan","Wealth","Middle","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1111,16.4140671677063,1111,16.1116111611161,16.4140671677063
"PAK","Pakistan","Wealth","Middle","numeracy","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",483,26.4833802331712,483,27.536231884058,26.4833802331712
"PAK","Pakistan","Wealth","Middle","reading","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1228,19.8100244002875,1228,20.0325732899023,19.8100244002875
"PAK","Pakistan","Wealth","Middle","reading","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1111,58.8531946402222,1111,58.3258325832583,58.8531946402222
"PAK","Pakistan","Wealth","Middle","reading","Lower Secondary (7-9)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",483,76.0606331396974,483,73.7060041407868,76.0606331396974
"PAK","Pakistan","Wealth","Poorest","numeracy","Early Primary (1-3)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",1390,3.05834755322204,1390,3.88489208633093,3.05834755322204
"PAK","Pakistan","Wealth","Poorest","numeracy","End of Primary (4-6)",FALSE,"Lower middle income","LMC","UNICEF_ROSA","South Asia",753,17.45859457034,753,17.7954847277556,17.45859457034
