"iso3","country_name","disaggregation","category","subject","grade","is_africa","income_level","income_level_code","Region_Code","Region","n_unweighted","pct_weighted","n_weighted","pct_unweighted","pct_weighted_loess_span1"
"MKD","North Macedonia","All","All","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",9,15.7307674705797,9,11.1111111111111,13.096961716875
"MKD","North Macedonia","All","All","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",113,28.5400047235898,113,37.1681415929204,36.4085201843096
"MKD","North Macedonia","All","All","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",127,60.3896513938949,127,59.0551181102362,53.588559071701
"MKD","North Macedonia","All","All","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",100,68.023238741305,100,70,65.3879070925025
"MKD","North Macedonia","All","All","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",95,66.1438616225669,95,69.4736842105263,69.4366513718068
"MKD","North Macedonia","All","All","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",87,69.850588722025,87,78.1609195402299,73.7725156326257
"MKD","North Macedonia","All","All","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",74,79.7586738434907,74,79.7297297297297,78.5152060648736
"MKD","North Macedonia","All","All","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",67,84.2673426064792,67,82.089552238806,83.9784311225198
"MKD","North Macedonia","Sex","Female","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,0,6,0,-2.82851524733237
"MKD","North Macedonia","Sex","Female","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",62,6.71890643521975,62,14.5161290322581,14.1171426997728
"MKD","North Macedonia","Sex","Female","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",60,33.2767406204536,60,40,28.0467773229296
"MKD","North Macedonia","Sex","Female","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",57,39.5944046642023,57,42.1052631578947,39.5132145203191
"MKD","North Macedonia","Sex","Female","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",50,47.2667811882004,50,54,48.7726987974892
"MKD","North Macedonia","Sex","Female","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",40,47.2893613786722,40,60,52.4363460908486
"MKD","North Macedonia","Sex","Female","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",40,63.328095280355,40,65,46.6943146295782
"MKD","North Macedonia","Sex","Female","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",34,24.8570053279956,34,41.1764705882353,32.5203676831696
"MKD","North Macedonia","Sex","Female","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,0,6,0,3.39276948466671
"MKD","North Macedonia","Sex","Female","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",62,43.5227703936476,62,45.1612903225806,38.2519779360645
"MKD","North Macedonia","Sex","Female","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",60,65.3346137867396,60,65,61.7888478528063
"MKD","North Macedonia","Sex","Female","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",57,70.8289582989153,57,71.9298245614035,73.7953497213054
"MKD","North Macedonia","Sex","Female","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",50,80.5730974749429,50,78,74.6294927161301
"MKD","North Macedonia","Sex","Female","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",40,66.480229980262,40,82.5,77.3812244080896
"MKD","North Macedonia","Sex","Female","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",40,82.8204547299849,40,82.5,79.868026684848
"MKD","North Macedonia","Sex","Female","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",34,83.065348700722,34,79.4117647058823,82.6178358757125
"MKD","North Macedonia","Wealth","Fourth","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",20,16.7196633629141,20,35,24.9796565899102
"MKD","North Macedonia","Wealth","Fourth","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,68.2302051107981,21,57.1428571428571,44.4022184248546
"MKD","North Macedonia","Wealth","Fourth","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,36.1527199790194,27,48.1481481481481,56.5020694480311
"MKD","North Macedonia","Wealth","Fourth","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",17,51.4442472881154,17,70.5882352941177,59.3125339430487
"MKD","North Macedonia","Wealth","Fourth","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",16,83.5039506849673,16,68.75,49.8979094180387
"MKD","North Macedonia","Wealth","Fourth","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,0,6,0,32.3700468980775
"MKD","North Macedonia","Wealth","Fourth","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",11,13.874869229015,11,36.3636363636364,3.28130291360661
"MKD","North Macedonia","Wealth","Fourth","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",20,57.0716960240189,20,60,53.364941606432
"MKD","North Macedonia","Wealth","Fourth","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,49.7406113627664,21,71.4285714285714,59.087777282158
"MKD","North Macedonia","Wealth","Fourth","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,73.6181492787432,27,85.1851851851852,68.2465697309181
"MKD","North Macedonia","Wealth","Fourth","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",17,73.7692348869815,17,88.2352941176471,83.0537649841572
"MKD","North Macedonia","Wealth","Fourth","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",16,100,16,100,88.4617480241115
"MKD","North Macedonia","Wealth","Fourth","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,82.0746263429654,6,83.3333333333333,93.4429754410185
"MKD","North Macedonia","Wealth","Fourth","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",11,100,11,100,96.1868437090434
"MKD","North Macedonia","Sex","Male","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",3,0,3,0,-2.95623425578048
"MKD","North Macedonia","Sex","Male","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",51,15.3539057821162,51,19.6078431372549,22.2893751279216
"MKD","North Macedonia","Sex","Male","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",67,43.5432969319819,67,43.2835820895522,41.0079200386884
"MKD","North Macedonia","Sex","Male","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",43,58.0093949119083,43,62.7906976744186,53.7733318083032
"MKD","North Macedonia","Sex","Male","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",45,53.3019607481794,45,51.1111111111111,58.7985431091344
"MKD","North Macedonia","Sex","Male","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",47,59.1837817469258,47,55.3191489361702,57.322013641383
"MKD","North Macedonia","Sex","Male","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",34,49.1411074704428,34,44.1176470588235,50.604105786652
"MKD","North Macedonia","Sex","Male","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",33,39.2403778649427,33,60.6060606060606,38.6233750868657
"MKD","North Macedonia","Sex","Male","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",3,33.9604964468763,3,33.3333333333333,25.1488001666107
"MKD","North Macedonia","Sex","Male","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",51,13.8026984765966,51,27.4509803921569,35.3025056220558
"MKD","North Macedonia","Sex","Male","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",67,55.5174472967909,67,53.7313432835821,44.9861561213763
"MKD","North Macedonia","Sex","Male","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",43,64.4067555002567,43,67.4418604651163,55.9682669213915
"MKD","North Macedonia","Sex","Male","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",45,49.7683302825827,45,60,63.1425032457848
"MKD","North Macedonia","Sex","Male","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",47,73.0977467903006,47,74.468085106383,69.2732285540363
"MKD","North Macedonia","Sex","Male","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",34,76.3700047840309,34,76.4705882352941,76.7887413247357
"MKD","North Macedonia","Sex","Male","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",33,85.7504628453837,33,84.8484848484849,85.7689830027824
"MKD","North Macedonia","Wealth","Middle","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",3,0,3,0,-2.07247797625872
"MKD","North Macedonia","Wealth","Middle","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",23,20.2829194606043,23,21.7391304347826,20.3566369253806
"MKD","North Macedonia","Wealth","Middle","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",28,26.9988424315537,28,39.2857142857143,39.4277058938108
"MKD","North Macedonia","Wealth","Middle","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",20,67.8854008659294,20,65,54.888262489855
"MKD","North Macedonia","Wealth","Middle","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",17,58.858504456566,17,58.8235294117647,65.7424278880987
"MKD","North Macedonia","Wealth","Middle","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",15,72.1851017672266,15,80,68.1153659975545
"MKD","North Macedonia","Wealth","Middle","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",15,57.2740945085363,15,66.6666666666667,66.1584967596683
"MKD","North Macedonia","Wealth","Middle","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",14,63.7457759978528,14,71.4285714285714,59.5846511840336
"MKD","North Macedonia","Wealth","Middle","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",3,0,3,0,6.40696792519675
"MKD","North Macedonia","Wealth","Middle","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",23,48.734908912452,23,43.4782608695652,36.1436281905327
"MKD","North Macedonia","Wealth","Middle","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",28,60.8379190504182,28,57.1428571428571,59.583671535414
"MKD","North Macedonia","Wealth","Middle","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",20,63.7742272732894,20,65,75.9036212094214
"MKD","North Macedonia","Wealth","Middle","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",17,97.7648365167516,17,94.1176470588235,89.3573066400923
"MKD","North Macedonia","Wealth","Middle","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",15,97.6021088746506,15,93.3333333333333,96.9556045803983
"MKD","North Macedonia","Wealth","Middle","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",15,100,15,100,94.9183805962296
"MKD","North Macedonia","Wealth","Middle","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",14,79.97929071056,14,85.7142857142857,83.1596309278219
"MKD","North Macedonia","Wealth","Poorest","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",2,0,2,0,-4.06245355065353
"MKD","North Macedonia","Wealth","Poorest","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,0.700216719703464,27,3.7037037037037,11.4768971601263
"MKD","North Macedonia","Wealth","Poorest","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",36,29.5795447683037,36,27.7777777777778,22.3097997773362
"MKD","North Macedonia","Wealth","Poorest","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",20,32.4203033990108,20,40,29.3125340146284
"MKD","North Macedonia","Wealth","Poorest","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,27.7885476078768,27,29.6296296296296,29.9747878271377
"MKD","North Macedonia","Wealth","Poorest","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,22.6690024192751,21,28.5714285714286,30.9082450928545
"MKD","North Macedonia","Wealth","Poorest","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",23,39.1377992402318,23,43.4782608695652,30.8251052821983
"MKD","North Macedonia","Wealth","Poorest","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",19,27.9362351200278,19,47.3684210526316,30.5335277109943
"MKD","North Macedonia","Wealth","Poorest","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",2,0,2,0,-7.77113250179996
"MKD","North Macedonia","Wealth","Poorest","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,1.47762009683541,27,7.40740740740741,20.4297015124816
"MKD","North Macedonia","Wealth","Poorest","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",36,48.8492499537391,36,50,39.9912391728457
"MKD","North Macedonia","Wealth","Poorest","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",20,62.1960776591551,20,55,52.4196560847482
"MKD","North Macedonia","Wealth","Poorest","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,44.6266276553109,27,44.4444444444444,50.6837096077087
"MKD","North Macedonia","Wealth","Poorest","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,42.1060308421806,21,61.9047619047619,51.3270046373911
"MKD","North Macedonia","Wealth","Poorest","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",23,53.1111020387071,23,52.1739130434783,57.7081651021175
"MKD","North Macedonia","Wealth","Poorest","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",19,74.8520543934492,19,78.9473684210526,70.2605113591504
"MKD","North Macedonia","Wealth","Richest","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",2,0,2,0,-0.0661430380634691
"MKD","North Macedonia","Wealth","Richest","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,24.8771738288393,21,19.047619047619,30.5601287217922
"MKD","North Macedonia","Wealth","Richest","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",15,66.6921515202765,15,66.6666666666667,51.7187009662421
"MKD","North Macedonia","Wealth","Richest","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",14,59.9872988102903,14,57.1428571428571,64.2972794532374
"MKD","North Macedonia","Wealth","Richest","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",13,65.6718346892367,13,61.5384615384615,69.8394949247777
"MKD","North Macedonia","Wealth","Richest","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",12,68.158386579328,12,83.3333333333333,72.0924588429835
"MKD","North Macedonia","Wealth","Richest","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",14,84.8364736312232,14,78.5714285714286,64.6120514997292
"MKD","North Macedonia","Wealth","Richest","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,38.7433007109859,6,66.6666666666667,48.4562166992161
"MKD","North Macedonia","Wealth","Richest","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",2,57.2021246503442,2,50,52.0207135686505
"MKD","North Macedonia","Wealth","Richest","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,46.7686433916988,21,61.9047619047619,62.3915955113759
"MKD","North Macedonia","Wealth","Richest","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",15,88.7874114806564,15,80,70.9896572224324
"MKD","North Macedonia","Wealth","Richest","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",14,64.816506074301,14,78.5714285714286,78.9174133985696
"MKD","North Macedonia","Wealth","Richest","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",13,94.5209840556287,13,84.6153846153846,81.9863003023656
"MKD","North Macedonia","Wealth","Richest","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",12,72.5166905897633,12,75,86.3055908862674
"MKD","North Macedonia","Wealth","Richest","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",14,100,14,100,89.2375857482247
"MKD","North Macedonia","Wealth","Richest","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,88.0876825742746,6,83.3333333333333,91.4712117830681
"MKD","North Macedonia","Area","Rural","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",3,0,3,0,-3.42140683881165
"MKD","North Macedonia","Area","Rural","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",55,8.48299939764269,55,12.7272727272727,15.3379660879788
"MKD","North Macedonia","Area","Rural","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",66,32.1321764216905,66,39.3939393939394,30.9189034158105
"MKD","North Macedonia","Area","Rural","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",52,42.6456385785666,52,46.1538461538462,43.6567349866564
"MKD","North Macedonia","Area","Rural","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",47,52.712702159493,47,44.6808510638298,51.3531938915498
"MKD","North Macedonia","Area","Rural","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",48,51.7432909587266,48,47.9166666666667,51.0548292114818
"MKD","North Macedonia","Area","Rural","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",39,41.7423503579476,39,43.5897435897436,44.5115656446226
"MKD","North Macedonia","Area","Rural","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",42,32.7764487628172,42,47.6190476190476,31.5167915526812
"MKD","North Macedonia","Area","Rural","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",3,0,3,0,-0.348299736047728
"MKD","North Macedonia","Area","Rural","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",55,22.7600328236514,55,27.2727272727273,25.1437322590307
"MKD","North Macedonia","Area","Rural","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",66,47.6104081281156,66,53.030303030303,44.6396993023253
"MKD","North Macedonia","Area","Rural","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",52,65.0708924859911,52,65.3846153846154,58.6644010619659
"MKD","North Macedonia","Area","Rural","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",47,54.9750721746067,47,59.5744680851064,66.7473040488371
"MKD","North Macedonia","Area","Rural","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",48,81.4615544576749,48,81.25,72.7263655470536
"MKD","North Macedonia","Area","Rural","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",39,71.831347319064,39,69.2307692307692,78.3273510420956
"MKD","North Macedonia","Area","Rural","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",42,85.2406913136579,42,80.952380952381,83.1248989993881
"MKD","North Macedonia","Wealth","Second","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",2,0,2,0,-6.98140742454345
"MKD","North Macedonia","Wealth","Second","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",22,2.07081981680678,22,9.09090909090909,12.4802011693939
"MKD","North Macedonia","Wealth","Second","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,22.5271268913388,27,37.037037037037,30.5698983764389
"MKD","North Macedonia","Wealth","Second","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",19,52.784783939107,19,47.3684210526316,47.3688803524163
"MKD","North Macedonia","Wealth","Second","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,65.4151208618819,21,57.1428571428571,59.8632570576402
"MKD","North Macedonia","Wealth","Second","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",23,49.2603735688739,23,47.8260869565217,59.5026606527694
"MKD","North Macedonia","Wealth","Second","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",16,54.3925576418397,16,62.5,47.455067535223
"MKD","North Macedonia","Wealth","Second","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",17,22.7077113186868,17,41.1764705882353,24.4709850418699
"MKD","North Macedonia","Wealth","Second","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",2,0,2,0,-5.50025058520826
"MKD","North Macedonia","Wealth","Second","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",22,9.92301115276706,22,22.7272727272727,27.5369908723705
"MKD","North Macedonia","Wealth","Second","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",27,65.6199129702319,27,51.8518518518518,49.3685024548001
"MKD","North Macedonia","Wealth","Second","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",19,71.6811062402519,19,63.1578947368421,61.9125814981986
"MKD","North Macedonia","Wealth","Second","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",21,44.4290456965009,21,57.1428571428571,60.5845271624762
"MKD","North Macedonia","Wealth","Second","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",23,62.0935687789933,23,69.5652173913043,62.5662945052235
"MKD","North Macedonia","Wealth","Second","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",16,68.6969761389872,16,81.25,68.7228013910248
"MKD","North Macedonia","Wealth","Second","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",17,80.2110994606744,17,70.5882352941177,79.4325051125085
"MKD","North Macedonia","Area","Urban","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,0,6,0,-2.2946084007629
"MKD","North Macedonia","Area","Urban","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",58,12.2250930195787,58,20.6896551724138,19.4524035868966
"MKD","North Macedonia","Area","Urban","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",61,42.4667427105012,61,44.2622950819672,35.8050539957614
"MKD","North Macedonia","Area","Urban","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",48,50.8108704641,48,56.25,47.4921251472868
"MKD","North Macedonia","Area","Urban","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",48,48.7135616125318,48,60.4166666666667,55.3283276723542
"MKD","North Macedonia","Area","Urban","numeracy",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",39,54.6562015355081,39,69.2307692307692,58.4414471753274
"MKD","North Macedonia","Area","Urban","numeracy",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",35,70.6707872810858,35,68.5714285714286,52.3651580618592
"MKD","North Macedonia","Area","Urban","numeracy",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",25,29.595799971285,25,56,38.2091408781021
"MKD","North Macedonia","Area","Urban","reading",1,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",6,31.2203073680726,6,16.6666666666667,25.926639986781
"MKD","North Macedonia","Area","Urban","reading",2,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",58,31.1140891485279,58,46.551724137931,44.9866083997653
"MKD","North Macedonia","Area","Urban","reading",3,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",61,68.5208425634168,61,65.5737704918033,58.8790090631307
"MKD","North Macedonia","Area","Urban","reading",4,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",48,69.8981276168335,48,75,68.6435447994266
"MKD","North Macedonia","Area","Urban","reading",5,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",48,72.0295864689531,48,79.1666666666667,70.2627836272562
"MKD","North Macedonia","Area","Urban","reading",6,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",39,60.3757290232239,39,74.3589743589744,73.9598576109998
"MKD","North Macedonia","Area","Urban","reading",7,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",35,87.2723240810412,35,91.4285714285714,78.5519543821825
"MKD","North Macedonia","Area","Urban","reading",8,FALSE,"Upper middle income","UMC","UNICEF_ECARO","Europe and Central Asia",25,83.1498875147895,25,84,85.0240974102449
"MNG","Mongolia","All","All","numeracy",1,FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",54,4.81723815726737,54,7.40740740740741,3.04338080282798
"MNG","Mongolia","All","All","numeracy",2,FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",613,21.1485874452139,613,25.9380097879282,23.4321012148246
"MNG","Mongolia","All","All","numeracy",3,FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",623,35.4037017700789,623,43.338683788122,38.8196117670659
"MNG","Mongolia","All","All","numeracy",4,FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",634,52.9341978270724,634,53.7854889589905,49.156609062509
"MNG","Mongolia","All","All","numeracy",5,FALSE,"Upper middle income","UMC","UNICEF_EAPRO","East Asia and Pacific",590,56.2379751594599,590,58.3050847457627,52.4494010726473
